come to clGetPlatformIDs 0 (nil) 0xbe98accc 0
come to createhashmaps
call real func
real function no?
get numplatforms 2
come to clGetPlatformIDs 2 0x17dfa00 (nil) 1
1586518029.402276	clEnqueueNDRangeKernel	0.003765	0.003765
1586518029.402296	clsched_kernel_launch	0.003809	0.003809
1586518029.404559	clEnqueueNDRangeKernel	0.006003	0.002238
1586518029.404568	clsched_kernel_launch	0.006073	0.002264
1586518029.406718	clEnqueueNDRangeKernel	0.008136	0.002133
1586518029.406726	clsched_kernel_launch	0.008224	0.002151
1586518029.408973	clEnqueueNDRangeKernel	0.010367	0.002231
1586518029.408983	clsched_kernel_launch	0.010476	0.002252
1586518029.409108	clsched_decompose	0.010730	0.010730
1586518029.410986	clEnqueueNDRangeKernel	0.012193	0.001826
1586518029.410994	clsched_kernel_launch	0.012321	0.001845
1586518029.411951	clEnqueueNDRangeKernel	0.013134	0.000941
1586518029.411959	clsched_kernel_launch	0.013280	0.000959
1586518029.412943	clEnqueueNDRangeKernel	0.014097	0.000963
1586518029.412954	clsched_kernel_launch	0.014268	0.000988
1586518029.413916	clEnqueueNDRangeKernel	0.015043	0.000945
1586518029.413924	clsched_kernel_launch	0.015232	0.000964
1586518029.414019	clsched_decompose	0.015606	0.004876
1586518029.466932	clEnqueueNDRangeKernel	0.018419	0.003376
1586518029.466954	clsched_kernel_launch	0.018659	0.003428
1586518029.469254	clEnqueueNDRangeKernel	0.020691	0.002272
1586518029.469268	clsched_kernel_launch	0.020965	0.002306
1586518029.471566	clEnqueueNDRangeKernel	0.022964	0.002273
1586518029.471581	clsched_kernel_launch	0.023270	0.002305
1586518029.474192	clEnqueueNDRangeKernel	0.025548	0.002584
1586518029.474209	clsched_kernel_launch	0.025889	0.002619
1586518029.474462	clsched_decompose	0.026556	0.010950
1586518029.476122	clEnqueueNDRangeKernel	0.027126	0.001578
1586518029.476134	clsched_kernel_launch	0.027496	0.001607
1586518029.477044	clEnqueueNDRangeKernel	0.028017	0.000891
1586518029.477051	clsched_kernel_launch	0.028407	0.000911
1586518029.478005	clEnqueueNDRangeKernel	0.028955	0.000937
1586518029.478013	clsched_kernel_launch	0.029363	0.000956
1586518029.478929	clEnqueueNDRangeKernel	0.029855	0.000901
1586518029.478936	clsched_kernel_launch	0.030280	0.000917
1586518029.479027	clsched_decompose	0.031063	0.004507
1586518029.505483	clEnqueueNDRangeKernel	0.033293	0.003438
1586518029.505511	clsched_kernel_launch	0.033769	0.003489
1586518029.507715	clEnqueueNDRangeKernel	0.035471	0.002178
1586518029.507726	clsched_kernel_launch	0.035976	0.002207
1586518029.509966	clEnqueueNDRangeKernel	0.037690	0.002219
1586518029.509989	clsched_kernel_launch	0.038231	0.002255
1586518029.512480	clEnqueueNDRangeKernel	0.040148	0.002458
1586518029.512494	clsched_kernel_launch	0.040728	0.002496
1586518029.512681	clsched_decompose	0.041732	0.010669
1586518029.514769	clEnqueueNDRangeKernel	0.042163	0.002015
1586518029.514782	clsched_kernel_launch	0.042771	0.002044
1586518029.515749	clEnqueueNDRangeKernel	0.043110	0.000947
1586518029.515759	clsched_kernel_launch	0.043740	0.000969
1586518029.516797	clEnqueueNDRangeKernel	0.044128	0.001018
1586518029.516807	clsched_kernel_launch	0.044780	0.001040
1586518029.517823	clEnqueueNDRangeKernel	0.045124	0.000996
1586518029.517832	clsched_kernel_launch	0.045798	0.001018
1586518029.517973	clsched_decompose	0.046974	0.005242
1586518029.538837	clEnqueueNDRangeKernel	0.048897	0.003772
1586518029.538967	clsched_kernel_launch	0.049727	0.003929
1586518029.542307	clEnqueueNDRangeKernel	0.052055	0.003159
1586518029.542327	clsched_kernel_launch	0.053006	0.003280
1586518029.545029	clEnqueueNDRangeKernel	0.054725	0.002669
1586518029.545044	clsched_kernel_launch	0.055714	0.002708
1586518029.547369	clEnqueueNDRangeKernel	0.057024	0.002299
1586518029.547379	clsched_kernel_launch	0.058041	0.002327
1586518029.547547	clsched_decompose	0.059497	0.012523
1586518029.549148	clEnqueueNDRangeKernel	0.058561	0.001538
1586518029.549158	clsched_kernel_launch	0.059602	0.001561
1586518029.550112	clEnqueueNDRangeKernel	0.059494	0.000933
1586518029.550121	clsched_kernel_launch	0.060556	0.000955
1586518029.551115	clEnqueueNDRangeKernel	0.060470	0.000975
1586518029.551193	clsched_kernel_launch	0.061621	0.001065
1586518029.552158	clEnqueueNDRangeKernel	0.061415	0.000945
1586518029.552167	clsched_kernel_launch	0.062588	0.000967
1586518029.552308	clsched_decompose	0.064214	0.004717
1586518029.578222	clEnqueueNDRangeKernel	0.065322	0.003907
1586518029.578244	clsched_kernel_launch	0.066538	0.003951
1586518029.580741	clEnqueueNDRangeKernel	0.067791	0.002469
1586518029.580760	clsched_kernel_launch	0.069045	0.002506
1586518029.583062	clEnqueueNDRangeKernel	0.070061	0.002270
1586518029.583074	clsched_kernel_launch	0.071349	0.002305
1586518029.585317	clEnqueueNDRangeKernel	0.072282	0.002221
1586518029.585328	clsched_kernel_launch	0.073595	0.002245
1586518029.585468	clsched_decompose	0.075397	0.011183
1586518029.587426	clEnqueueNDRangeKernel	0.074178	0.001895
1586518029.587438	clsched_kernel_launch	0.075515	0.001920
1586518029.588470	clEnqueueNDRangeKernel	0.075187	0.001009
1586518029.588480	clsched_kernel_launch	0.076548	0.001033
1586518029.589505	clEnqueueNDRangeKernel	0.076192	0.001005
1586518029.589514	clsched_kernel_launch	0.077574	0.001026
1586518029.590508	clEnqueueNDRangeKernel	0.077168	0.000976
1586518029.590518	clsched_kernel_launch	0.078571	0.000997
1586518029.590640	clsched_decompose	0.080526	0.005129
1586518029.612865	clEnqueueNDRangeKernel	0.081008	0.003840
1586518029.612887	clsched_kernel_launch	0.082453	0.003882
1586518029.615318	clEnqueueNDRangeKernel	0.083406	0.002398
1586518029.615334	clsched_kernel_launch	0.084891	0.002438
1586518029.617705	clEnqueueNDRangeKernel	0.085751	0.002345
1586518029.617717	clsched_kernel_launch	0.087265	0.002375
1586518029.620070	clEnqueueNDRangeKernel	0.088079	0.002329
1586518029.620084	clsched_kernel_launch	0.089624	0.002359
1586518029.620254	clsched_decompose	0.091785	0.011259
1586518029.621920	clEnqueueNDRangeKernel	0.089672	0.001593
1586518029.621934	clsched_kernel_launch	0.091247	0.001622
1586518029.622875	clEnqueueNDRangeKernel	0.090588	0.000916
1586518029.622884	clsched_kernel_launch	0.092188	0.000941
1586518029.623855	clEnqueueNDRangeKernel	0.091540	0.000952
1586518029.623864	clsched_kernel_launch	0.093161	0.000973
1586518029.624840	clEnqueueNDRangeKernel	0.092464	0.000925
1586518029.624849	clsched_kernel_launch	0.094138	0.000978
1586518029.624996	clsched_decompose	0.096476	0.004691
1586518029.648193	clEnqueueNDRangeKernel	0.096555	0.004090
1586518029.648218	clsched_kernel_launch	0.098320	0.004181
1586518029.650715	clEnqueueNDRangeKernel	0.099018	0.002464
1586518029.650732	clsched_kernel_launch	0.100824	0.002504
1586518029.653008	clEnqueueNDRangeKernel	0.101267	0.002248
1586518029.653022	clsched_kernel_launch	0.103105	0.002281
1586518029.655277	clEnqueueNDRangeKernel	0.103500	0.002234
1586518029.655288	clsched_kernel_launch	0.105363	0.002258
1586518029.655404	clsched_decompose	0.107876	0.011400
