come to clGetPlatformIDs 0 (nil) 0xbeb37ccc 0
come to createhashmaps
call real func
real function no?
get numplatforms 2
come to clGetPlatformIDs 2 0x17dfa00 (nil) 1
1586517838.145136	clEnqueueNDRangeKernel	0.002307	0.002307
1586517838.145154	clsched_kernel_launch	0.002345	0.002345
1586517838.146448	clEnqueueNDRangeKernel	0.003582	0.001275
1586517838.146456	clsched_kernel_launch	0.003641	0.001295
1586517838.147696	clEnqueueNDRangeKernel	0.004806	0.001224
1586517838.147703	clsched_kernel_launch	0.004882	0.001241
1586517838.148917	clEnqueueNDRangeKernel	0.006004	0.001199
1586517838.148924	clsched_kernel_launch	0.006097	0.001215
1586517838.150151	clEnqueueNDRangeKernel	0.007216	0.001212
1586517838.150158	clsched_kernel_launch	0.007325	0.001229
1586517838.151417	clEnqueueNDRangeKernel	0.008460	0.001243
1586517838.151425	clsched_kernel_launch	0.008586	0.001261
1586517838.152692	clEnqueueNDRangeKernel	0.009684	0.001224
1586517838.152701	clsched_kernel_launch	0.009857	0.001270
1586517838.153996	clEnqueueNDRangeKernel	0.010962	0.001278
1586517838.154004	clsched_kernel_launch	0.011154	0.001297
1586517838.154102	clsched_decompose	0.011309	0.011309
1586517838.155328	clEnqueueNDRangeKernel	0.012148	0.001186
1586517838.155336	clsched_kernel_launch	0.012358	0.001204
1586517838.155954	clEnqueueNDRangeKernel	0.012749	0.000601
1586517838.155962	clsched_kernel_launch	0.012978	0.000620
1586517838.156574	clEnqueueNDRangeKernel	0.013346	0.000597
1586517838.156580	clsched_kernel_launch	0.013591	0.000613
1586517838.157191	clEnqueueNDRangeKernel	0.013942	0.000596
1586517838.157198	clsched_kernel_launch	0.014204	0.000612
1586517838.157825	clEnqueueNDRangeKernel	0.014553	0.000611
1586517838.157831	clsched_kernel_launch	0.014831	0.000628
1586517838.158474	clEnqueueNDRangeKernel	0.015181	0.000629
1586517838.158481	clsched_kernel_launch	0.015476	0.000644
1586517838.159082	clEnqueueNDRangeKernel	0.015764	0.000583
1586517838.159088	clsched_kernel_launch	0.016077	0.000601
1586517838.159722	clEnqueueNDRangeKernel	0.016383	0.000619
1586517838.159729	clsched_kernel_launch	0.016712	0.000635
1586517838.159827	clsched_decompose	0.017010	0.005701
1586517838.218326	clEnqueueNDRangeKernel	0.019458	0.003075
1586517838.218347	clsched_kernel_launch	0.019825	0.003113
1586517838.220230	clEnqueueNDRangeKernel	0.021317	0.001859
1586517838.220245	clsched_kernel_launch	0.021716	0.001891
1586517838.221938	clEnqueueNDRangeKernel	0.022988	0.001671
1586517838.221951	clsched_kernel_launch	0.023416	0.001700
1586517838.223672	clEnqueueNDRangeKernel	0.024686	0.001698
1586517838.223684	clsched_kernel_launch	0.025141	0.001726
1586517838.224995	clEnqueueNDRangeKernel	0.025976	0.001291
1586517838.225009	clsched_kernel_launch	0.026460	0.001318
1586517838.226274	clEnqueueNDRangeKernel	0.027220	0.001243
1586517838.226282	clsched_kernel_launch	0.027726	0.001266
1586517838.227557	clEnqueueNDRangeKernel	0.028478	0.001259
1586517838.227565	clsched_kernel_launch	0.029003	0.001277
