come to clGetPlatformIDs 0 (nil) 0xbef71d8c 0
come to createhashmaps
call real func
real function no?
get numplatforms 2
come to clGetPlatformIDs 2 0x17dfa00 (nil) 1
1586518345.319536	clEnqueueNDRangeKernel	0.008746	0.008746
1586518345.319592	clsched_kernel_launch	0.008823	0.008823
1586518345.319712	clsched_decompose	0.008960	0.008960
1586518345.323081	clEnqueueNDRangeKernel	0.012021	0.003275
1586518345.323092	clsched_kernel_launch	0.012168	0.003345
1586518345.323207	clsched_decompose	0.012427	0.003467
1586518345.392006	clEnqueueNDRangeKernel	0.022125	0.010104
1586518345.392033	clsched_kernel_launch	0.022322	0.010154
1586518345.392320	clsched_decompose	0.022880	0.010453
1586518345.397054	clEnqueueNDRangeKernel	0.026723	0.004598
1586518345.397072	clsched_kernel_launch	0.026962	0.004640
1586518345.397203	clsched_decompose	0.027660	0.004780
1586518345.426197	clEnqueueNDRangeKernel	0.036040	0.009317
1586518345.426222	clsched_kernel_launch	0.036327	0.009365
1586518345.426408	clsched_decompose	0.037221	0.009561
1586518345.430343	clEnqueueNDRangeKernel	0.039902	0.003862
1586518345.430354	clsched_kernel_launch	0.040218	0.003891
1586518345.430514	clsched_decompose	0.041279	0.004058
1586518345.460172	clEnqueueNDRangeKernel	0.049246	0.009344
1586518345.460202	clsched_kernel_launch	0.049616	0.009397
1586518345.460379	clsched_decompose	0.050864	0.009585
1586518345.464446	clEnqueueNDRangeKernel	0.053240	0.003994
1586518345.464457	clsched_kernel_launch	0.053639	0.004024
1586518345.465117	clsched_decompose	0.055554	0.004690
1586518345.494771	clEnqueueNDRangeKernel	0.062117	0.008877
1586518345.494797	clsched_kernel_launch	0.062566	0.008927
1586518345.495020	clsched_decompose	0.064713	0.009160
1586518345.499016	clEnqueueNDRangeKernel	0.066042	0.003925
1586518345.499032	clsched_kernel_launch	0.066525	0.003959
1586518345.499214	clsched_decompose	0.068861	0.004147
1586518345.525594	clEnqueueNDRangeKernel	0.074572	0.008530
1586518345.525614	clsched_kernel_launch	0.075095	0.008569
1586518345.525781	clsched_decompose	0.077606	0.008745
1586518345.529655	clEnqueueNDRangeKernel	0.078381	0.003808
1586518345.529668	clsched_kernel_launch	0.078935	0.003840
1586518345.529894	clsched_decompose	0.081679	0.004072
1586518345.556007	clEnqueueNDRangeKernel	0.087609	0.009228
1586518345.556027	clsched_kernel_launch	0.088202	0.009267
1586518345.556249	clsched_decompose	0.091177	0.009499
1586518345.560041	clEnqueueNDRangeKernel	0.091327	0.003719
1586518345.560054	clsched_kernel_launch	0.091952	0.003749
1586518345.560256	clsched_decompose	0.095135	0.003958
1586518345.583275	clEnqueueNDRangeKernel	0.100624	0.009296
1586518345.583294	clsched_kernel_launch	0.101287	0.009336
1586518345.583808	clsched_decompose	0.104991	0.009857
1586518345.587337	clEnqueueNDRangeKernel	0.104081	0.003457
1586518345.587349	clsched_kernel_launch	0.104774	0.003487
1586518345.587531	clsched_decompose	0.108667	0.003676
1586518345.613587	clEnqueueNDRangeKernel	0.112792	0.008712
1586518345.613610	clsched_kernel_launch	0.113528	0.008754
1586518345.613768	clsched_decompose	0.117589	0.008922
1586518345.617059	clEnqueueNDRangeKernel	0.116016	0.003223
1586518345.617071	clsched_kernel_launch	0.116780	0.003252
1586518345.617214	clsched_decompose	0.120991	0.003402
1586518345.640182	clEnqueueNDRangeKernel	0.124389	0.008373
1586518345.640203	clsched_kernel_launch	0.125193	0.008412
1586518345.640323	clsched_decompose	0.129531	0.008540
1586518345.643674	clEnqueueNDRangeKernel	0.127676	0.003287
1586518345.643687	clsched_kernel_launch	0.128510	0.003317
1586518345.643853	clsched_decompose	0.133020	0.003489
1586518345.663940	clEnqueueNDRangeKernel	0.135988	0.008312
1586518345.663957	clsched_kernel_launch	0.136856	0.008346
1586518345.664101	clsched_decompose	0.141520	0.008499
1586518345.667395	clEnqueueNDRangeKernel	0.139217	0.003230
1586518345.667404	clsched_kernel_launch	0.140111	0.003256
1586518345.667551	clsched_decompose	0.144929	0.003409
1586518345.692794	clEnqueueNDRangeKernel	0.147977	0.008759
1586518345.692816	clsched_kernel_launch	0.148913	0.008802
1586518345.692972	clsched_decompose	0.153896	0.008967
1586518345.696558	clEnqueueNDRangeKernel	0.151365	0.003388
1586518345.696572	clsched_kernel_launch	0.152339	0.003426
1586518345.696719	clsched_decompose	0.157480	0.003584
1586518345.719352	clEnqueueNDRangeKernel	0.160036	0.008671
1586518345.719376	clsched_kernel_launch	0.161054	0.008715
1586518345.719546	clsched_decompose	0.166374	0.008894
1586518345.723801	clEnqueueNDRangeKernel	0.164218	0.004183
1586518345.723817	clsched_kernel_launch	0.165272	0.004218
1586518345.724003	clsched_decompose	0.170785	0.004411
1586518345.750363	clEnqueueNDRangeKernel	0.173053	0.008835
1586518345.750381	clsched_kernel_launch	0.174192	0.008920
